title,company,location, link
[그룹계열사 대기업] Data Analysis (통계 머신러닝 AI 모형 개발),제이앤피에이치알컨설팅,서울,https://kr.indeed.com/viewjob?jk=c88668ea065cd5bc
Machine Learning Research - Speech Recognition,Qualcomm Korea YH,서울,https://kr.indeed.com/viewjob?jk=19b7736d5aa3f7e5
주요정보통신기반시설 취약점진단분석평가 전문가(경력),한국정보기술단,과천 과천시,https://kr.indeed.com/viewjob?jk=af96fe64997f8ef3
Security Engineer,하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=7d7876eb4500d8a5
데이터 사이언티스트 지향하는 데이터 엔지니어,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=385c58c7ced1d77b
[NIT Service] NAVER IDC 서버 운영/관리(가산),엔아이티서비스,서울 금천구,https://kr.indeed.com/viewjob?jk=d23e8aa4c7c7daa2
Plant IT Solutions Engineer,Process Systems Enterprise Limited,서울,https://kr.indeed.com/viewjob?jk=5a9d6ebeb3d697ea
일본 소프트웨어 엔지니어 연수과정 3기 (K-MOVE 해외취업),JMP KOREA,서울,https://kr.indeed.com/viewjob?jk=41fbae1f0736eca8
(병역특례 보충역 00명 ) 모니터링 / 운영 툴 개발,아이앤아이소프트,성남 분당구,https://kr.indeed.com/viewjob?jk=5e6e506c2395c21b
데이터 분석 직군 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=1c4f1c0b625f5abd
[AI검색플랫폼] 머신러닝 개발자,카카오엔터프라이즈,성남 분당구,https://kr.indeed.com/viewjob?jk=dea246efe3aa55a7
웹프로그래머 (FrontEnd) 기업부설연구소 연구원 #python #js #FullStack #모바일,넥스텝코리아,서울 용산구,https://kr.indeed.com/viewjob?jk=985e0e15d1592dca
"토목설계, 토목기사 외 신입/경력 정규직, 계약직, 인턴",한국도로기술21,경기도 화성,https://kr.indeed.com/viewjob?jk=7d218fea2ed0fd33
"퀀트연구원:수학,컴퓨터,물리,전자,등 이공계 수학역량 우수 인재",디에스파트너즈그룹,서울,https://kr.indeed.com/viewjob?jk=2fa7c885c6e22322
데브옵스개발팀 - 웹 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=c78a3c5d7bb7d883
스크립트 개발 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=d56db98820a1324c
[인턴] Lighthouse 본부 - 머신러닝 서비스 개발자 인턴,삼정 KPMG,서울 강남구,https://kr.indeed.com/viewjob?jk=7d29efdc2b4eafe8
[NIT Service] NAVER IDC 서버 운영/관리(평촌),엔아이티서비스,안양 동안구,https://kr.indeed.com/viewjob?jk=bb54f78c70eff609
"[DGB자산운용] 주식운용, 마케팅",디지비자산운용,서울 영등포구,https://kr.indeed.com/viewjob?jk=2b6b0c6baeda2c99
네이버 일본 맛집 서비스 CONOMI 머신러닝 개발자,네이버,서울,https://kr.indeed.com/viewjob?jk=feac8a234b715106
데이터 엔지니어,리디,서울,https://kr.indeed.com/viewjob?jk=770a8ea269abb47a
O2O Platform Frontend Web(신입/경력),에이치에너지,서울 강남구,https://kr.indeed.com/viewjob?jk=f77e874155d137ee
FPGA 플랫폼 엔지니어(딥러닝 하드웨어 프로세서 개발),딥엑스,성남 분당구,https://kr.indeed.com/viewjob?jk=00a89d974a463f1f
[AI Lab] Machine Learning 데이터 사이언티스트,버즈니,서울,https://kr.indeed.com/viewjob?jk=a93103d6dd6d208e
RTL 및 ASIC 설계 엔지니어(딥러닝 하드웨어 프로세서 개발),딥엑스,성남 분당구,https://kr.indeed.com/viewjob?jk=694ab958318e7fdc
BigData 플래폼 S/W 엔지니어,에스케이플래닛,성남 분당구,https://kr.indeed.com/viewjob?jk=f650c8f813cdac23
"C#, Oracle DB 외 경력 정규직",오상자이엘,인천 부평구,https://kr.indeed.com/viewjob?jk=0a6871cfccda221f
보안 개발자 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=b9a9af798e9d24a5
카카오 광고 서비스 알고리즘 및 시스템 개발,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=afe92c03320fe1b3
딥러닝 알고리즘 및 응용 Engineer,딥엑스,성남 분당구,https://kr.indeed.com/viewjob?jk=07a8bb63e26d141c
[메가존] 오라클 클라우드 아키텍트,메가존,서울 강남구,https://kr.indeed.com/viewjob?jk=a57f408f00946723
Technical Trainer - Amazon Web Services,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=45e46edab4e40c88
8퍼센트 경력 개발자,8퍼센트,서울 종로구,https://kr.indeed.com/viewjob?jk=464ef95516a5fa5c
국비지원 블록체인 코딩 개발자 양성과정,부산대학교 산학협력단,부산 금정구,https://kr.indeed.com/viewjob?jk=d21a0d19e2ed56fc
인프라 플랫폼 개발자,NHN godo,서울 구로구,https://kr.indeed.com/viewjob?jk=c8a7c9c4022a3544
"프론트엔드, 웹퍼블리셔(HTML코딩) 신입/경력 계약직",와이베이스,서울 강남구,https://kr.indeed.com/viewjob?jk=3e96e0496827f153
Junior Quant Trader,Byzantine Partners,서울,https://kr.indeed.com/viewjob?jk=25725b3c0e607311
데이터 사이언스 전문가 및 머신러닝 전문가,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=85929aac498299cc
[빅데이터플랫폼] 데이터 플랫폼 엔지니어링 담당자,한국카카오은행,성남 분당구,https://kr.indeed.com/viewjob?jk=314451177415e9f8
[서울지사] 데이터 분석가,네오플,서울 강남구,https://kr.indeed.com/viewjob?jk=3d0fef92805a8c7c
메가스터디IT아카데미 강남캠퍼스 프론트앤드/정보보안/프로그래밍 강사,커리어게이트,서울 강남구,https://kr.indeed.com/viewjob?jk=3ef94c9a475a0d17
Solutions Architect - Amazon Connect,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=5c6723a17ad467f6
[KSTEC] 2020년 신입 및 경력 채용 (SW개발자),지식시스템(주) 관심기업 IBK추천,성남 삼평동,https://kr.indeed.com/viewjob?jk=9d402790b29c351e
클라우드 인프라 운영 담당자 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=bcd2f0630e298aa3
Data Scientist,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=7af6301dc691d3ab
"Java, Python 영상툴 개발자",에이아이메이커,서울 마곡동,https://kr.indeed.com/viewjob?jk=cae2de07045cfb2b
Business Data Analyst(Hakuna),하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=09771a6f79b71060
Data Analyst,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=e393fa440b668be7
고성능 게임 피드백 서버 개발,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=952e0a8d9bac4aea
기술영업(신입/경력),에이치알 코리아,대한민국,https://kr.indeed.com/viewjob?jk=9fa9d498506f86aa
테크빌더팀 웹어플리케이션 개발자 (백앤드/프론트앤드),Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=9d9f5827c98272c9
백엔드 엔지니어,RIDI Corp,서울,https://kr.indeed.com/viewjob?jk=7cdb25400bcccfb6
Cloud Support Eng. II (Net),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=cfdd56fef2ec9c47
[ 2020 YG ENTERTAINMENT ] 정보관리 경력 (IT시스템 개발) - 상시 채용,YG 엔터테인먼트,서울 합정동,https://kr.indeed.com/viewjob?jk=dab3f72b35f4bc7e
[경력] 빅데이터 플랫폼 엔지니어,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=61ecdc0ef3cfb66a
Infra Software Engineer,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=f97d8d627c3d7362
백엔드 개발자(데이터 엔지니어) - Junior,유저해빗,서울 마포구,https://kr.indeed.com/viewjob?jk=0d5c5371dd25b265
"백엔드개발(주니어,시니어), AI연구개발 (각1명, 서울종로 소재 첨단벤처기업)",에이스파트너스서치펌,서울 종로구,https://kr.indeed.com/viewjob?jk=d030e525251a37e9
[모빌리티 케어 서비스 세차왕] 백엔드 및 웹어플리케이션 개발자,세차왕,서울 성북구,https://kr.indeed.com/viewjob?jk=b8594be74aece37f
GS건설(주),쿨사인,서울 구로구,https://kr.indeed.com/viewjob?jk=fae1ae6d13176f42
"모빌리티 기업 렌카, 데이터 분석 담당자",렌카,서울 광진구,https://kr.indeed.com/viewjob?jk=4aee3e7a50dce9d2
[TGD] Data Scientist 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=7290c535be43938a
[ESTgames]MMORPG·SNG 개발자 수시,이스트게임즈,서울 서초구,https://kr.indeed.com/viewjob?jk=07f602c377fed355
"보안 솔루션(CAS) 개발 (C,C++)",비에이블컨설팅그룹,서울 구로구,https://kr.indeed.com/viewjob?jk=4571ad965600eacf
의료 데이터 및 빅데이터 개발자 정규직,마인즈아이,서울 강남구,https://kr.indeed.com/viewjob?jk=6de280b17ce734be
ITSM Service 운영관리(Java.Unix 가능자) / 인천 송도,엠아이티마스,인천 연수구,https://kr.indeed.com/viewjob?jk=9ebcb7901600200f
Data Scientist,레이니스트,서울,https://kr.indeed.com/viewjob?jk=c4146edac244e5a5
Video Analytics(VA) Software Developer,Success Korea,서울,https://kr.indeed.com/viewjob?jk=ca46d5dccd5e9d73
위시켓과 함께할 서버개발자님,위시켓,서울 강남구,https://kr.indeed.com/viewjob?jk=a3a65a4d59061430
길벗출판사 IT 자원 관리와 개발 담당 경력직,도서출판 길벗,서울 마포구,https://kr.indeed.com/viewjob?jk=f55c3b3dac4b56c3
디지탈 헬스케어 디바이스 센서 신호처리 의용공학 전공자,길온,성남 중원구,https://kr.indeed.com/viewjob?jk=f469df598049ef78
(쿠키런: 오븐브레이크) 데이터과학자 (인턴),데브시스터즈,서울 신사동,https://kr.indeed.com/viewjob?jk=9702f48d57992395
[무료교육] 재직자 위한 스마트제조 실무 교육 안내,한국산업기술협회,서울 금천구,https://kr.indeed.com/viewjob?jk=8349ebbe61582cf3
ISV Cloud Architect,Oracle,서울,https://kr.indeed.com/viewjob?jk=fe5414158656f438
Cloud Support Eng. II (Lin),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=a90457066bb577a4
Cloud Support Eng. II (DMS),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=7f38721257646550
Data Specialist (Scientist&&Engineer),아우름플래닛,서울 마포구,https://kr.indeed.com/viewjob?jk=dd4d8e59a4a9265d
게임 엔진 프로그래머(오디오) 채용,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=b3e7d932db7729d6
Security Developer (보안 개발자),Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=857aced59dd116dd
[NAVERxLINE] Global Ad Data Engineer/Data Analyst,네이버,서울,https://kr.indeed.com/viewjob?jk=713deb15cc6428fd
챗봇 서비스 NLP 모델러,인터파크홀딩스,서울 강남구,https://kr.indeed.com/viewjob?jk=f04e2f1de5888684
[기술플랫폼실] 데이터 사이언티스트(Data Scientist) 분석가 영입,카카오페이,성남 분당구,https://kr.indeed.com/viewjob?jk=3a3c48cd3026f062
Production Data Analyst,하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=1dfcccd87594a1a8
신규MMORPG 프로젝트 TA,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=653076b96698fd08
[인재풀] Central Development Services,Electronic Arts,서울,https://kr.indeed.com/viewjob?jk=d9a8d22b38653d34
[네이버파이낸셜] FDS 데이터 분석 / 정책 담당자,네이버,서울,https://kr.indeed.com/viewjob?jk=c9e20cf21681deff
성장하는 핀테크 스타트업 BackEnd Developer 경력직,웨이브릿지,서울 강남구,https://kr.indeed.com/viewjob?jk=f8ee4cfdf4dd6934
경험최적화파트 - 데이터 사이언티스트/분석가,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=c6e0b428a62c7eaa
WaveBridge BackEnd Developer 경력직,웨이브릿지,서울 강남구,https://kr.indeed.com/viewjob?jk=ea7a7ab6e15151c1
퍼즐데이터 역량있는 데이터 분석가,주식회사퍼즐데이터,서울 역삼동,https://kr.indeed.com/viewjob?jk=116009dbf59211ed
[유명생보사] 통계분석 모델링 담당자,㈜에프앤이그재제큐티브,서울,https://kr.indeed.com/viewjob?jk=1a282f7477ebb853
Security Engineer (모의해킹),Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=0b03d57e900ac140
Data Platfotm Engineer,PUBG,서울,https://kr.indeed.com/viewjob?jk=4ca3fb6e87f9c1a7
Analytics Specialist,MightyHive,서울,https://kr.indeed.com/viewjob?jk=419692b3ddb34768
DX혁신부문 Tech Lab Senior Machine Learning & AI(Data professional) 정규직,이투스교육,서울 강남구,https://kr.indeed.com/viewjob?jk=9b09565fe78ef392
[카카오 클라우드] 클라우드 개발자(Monitoring as a Service),카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=6b65a5a35da64ed3
데이터 분석가(팀장급),리디,서울,https://kr.indeed.com/viewjob?jk=a1560e41575e99c4
[4차산업 유망직종] 블록체인 비즈니스 선도인력 양성 교육신청,한국블록체인연구교육원,서울 서초구,https://kr.indeed.com/viewjob?jk=6f1f42c67c6d27fd
20년 차량용 반도체/전장SW 전문가 경력 상시 [AP 개발],현대오트론,서울 강남구,https://kr.indeed.com/viewjob?jk=c7784e286659a62b
"[국비무료] 빅데이터 활용한 예측분석, 머신러닝 전문가 교육과정",하이미디어컴퓨터학원,서울 종로구,https://kr.indeed.com/viewjob?jk=6446755435027b92
[신규프로젝트] 서버 프로그래머 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=f78bbd3b6afa68b7
데이터 인프라 담당자 (경력),카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=8a5c305f2e5018ed
[Search] [Vision] Computer Vision Engineer 체험형 인턴,네이버,서울,https://kr.indeed.com/viewjob?jk=a41d35173ffe4666
Data Center Technician,Amzn Corporate Services Korea,서울,https://kr.indeed.com/viewjob?jk=91e0cff49b6a9df6
(주)이랜서 웹 개발자 인재 초대 (정규직/본사근무),이랜서,서울 강남구,https://kr.indeed.com/viewjob?jk=2c282ae7cf933e8c
[신규프로젝트] 시니어 클라이언트 프로그래머 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=5f60308d6cb8e7a7
(주)후로스와 함께 하실 소프트웨어 개발자,후로스,경기도 군포,https://kr.indeed.com/viewjob?jk=f6eab56d19bce5b1
Data Scientist,하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=5bc622575fee61b8
경험최적화파트 - 머신러닝 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=7bf179a290a157b2
자연어처리 기술 개발자,NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=9cf16f530cb5e00c
[Clova] Clova AI AiCall 개발자 경력사원,네이버,서울,https://kr.indeed.com/viewjob?jk=7db25ada717266e0
Credit Risk Manager,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=3929f9c03665e38e
[메가존클라우드] Cloud Infra System engineer,메가존,서울 강남구,https://kr.indeed.com/viewjob?jk=b60dc669f610898d
[포티투마루] 전문연구요원 병역특례 인공지능 개발자,포티투마루,서울 관악구,https://kr.indeed.com/viewjob?jk=a58c48ff1cf0ac4d
[큐셀] 시스템개발팀 경력사원 (시스템개발팀 Data Scientist),한화솔루션,서울 중구,https://kr.indeed.com/viewjob?jk=b72277233d24fee8
데이터 엔지니어,크로스앵글,서울 반포동,https://kr.indeed.com/viewjob?jk=ae15250b0a7f47e0
Database / Advanced Support Engineer,Oracle,서울,https://kr.indeed.com/viewjob?jk=c7fcbf1ff4218637
"[각 개발 분야별 ] 웹,앱,솔루션,인공지능 (Web,Android,IOS,Solution,AI)",라젠,광주 서구,https://kr.indeed.com/viewjob?jk=1d7b7f1bfe14d921
[리니지M] 전투 밸런스 기획자 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=92da4f1dae35bc28
Developer (개발자),Coinplug,경기도 성남,https://kr.indeed.com/viewjob?jk=b7be58e7af38d186
Full Stack Developer (Internal Products),Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=60c38beac39270b1
"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙,서울 관악구,https://kr.indeed.com/viewjob?jk=d017610d9828199c
"C,C++ 개발 (영상관제, 스마트시티 보안 솔루션)",비에이블컨설팅그룹,서울 구로구,https://kr.indeed.com/viewjob?jk=baf2f2d30ed52acc
[배민서비스실] 검색서비스 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=1241d1e756b15ce4
Business Data Analyst,Soomgo,서울 강남구,https://kr.indeed.com/viewjob?jk=166aa0c72e94a266
"IT Project Manager, E-Commerce",Procter & Gamble,서울,https://kr.indeed.com/viewjob?jk=3df9dee441bb4e19
(주)티피엠엔 온라인 광고 데이터 분석 직무,티피엠엔,서울 강남구,https://kr.indeed.com/viewjob?jk=bf5ddfaad952bfb7
[Search] Global API 서빙 플랫폼 개발,네이버,서울,https://kr.indeed.com/viewjob?jk=6644e94fb52e7c0b
Data Scientist,Soomgo,서울 강남구,https://kr.indeed.com/viewjob?jk=917cc06120add6e1
백엔드 소프트웨어개발자(정규직),데이터킹,안양 동안구,https://kr.indeed.com/viewjob?jk=795a0afbe5fe8b44
백엔드 개발자 (경력),크로스앵글,서울 반포동,https://kr.indeed.com/viewjob?jk=af5683389907a8c9
왓섭과 함께할 데이터 마케터를 찾습니다.,주식회사 왓섭 관심기업,서울 공덕동,https://kr.indeed.com/viewjob?jk=c9aee3c7d1c2b872
백엔드 웹 개발자,망고,경기도 의정부,https://kr.indeed.com/viewjob?jk=fc57e6067914fa15
[검색플랫폼] 검색시스템 개발자,카카오엔터프라이즈,성남 분당구,https://kr.indeed.com/viewjob?jk=03c348f581125403
Performance Marketer (SA 중심),Soomgo,서울 강남구,https://kr.indeed.com/viewjob?jk=08ac4426aa2a7bed
마케팅 데이터 엔지니어 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=9ccf3e3afe262bf8
취업연계 데이터기반 홈IoT 서비스개발 양성과정,한국스마트홈산업협회,서울 금천구,https://kr.indeed.com/viewjob?jk=a13c65c31ded4034
"[경기지역 우수중소기업 온라인 박람회] 각 부문별 개발자 (C# java, 프론트엔드, 데이터분석)",브릭,성남 분당구,https://kr.indeed.com/viewjob?jk=562362d965048f19
